"POLITICO";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"FABIO TRAD";"FABIO TRAD";"PMDB";"MS";"160587";"2011.0";"54.0";""
"ASSIS CARVALHO";"ASSIS CARVALHO";"PT";"PI";"5830359";"2011.0";"54.0";""
"TAUMATURGO LIMA";"TAUMATURGO LIMA";"PT";"AC";"160679";"2011.0";"54.0";""
"JÔ MORAES";"JÔ MORAES";"PCdoB";"MG";"5830724";"2011.0";"54.0";""
"PASTOR MARCO FELICIANO";"PASTOR MARCO FELICIANO";"PSC";"SP";"160601";"2011.0";"54.0";""
"ANDRÉ DIAS";"ANDRÉ DIAS";"PSDB";"PA";"161905";"2011.0";"54.0";""
"ANDERSON FERREIRA";"ANDERSON FERREIRA";"PR";"PE";"5830422";"2011.0";"54.0";""
"JERONIMO GOERGEN";"JERONIMO GOERGEN";"PP";"";"e8c21cd42ada10fb3a847ffcb34795da";"";"";""
"ZEQUINHA MARINHO";"ZEQUINHA MARINHO";"PSC";"PA";"73933";"2011.0";"54.0";""
"RUY CARNEIRO";"RUY CARNEIRO";"PSDB";"PB";"160635";"2011.0";"54.0";""
"RAUL LIMA";"RAUL LIMA";"PP";"RR";"160656";"2011.0";"54.0";""
"PAULO MALUF";"PAULO MALUF";"PP";"SP";"5830342";"2011.0";"54.0";""
"SIMÃO SESSIM";"SIMÃO SESSIM";"PP";"RJ";"5830589";"2011.0";"54.0";""
"ERIKA KOKAY";"ERIKA KOKAY";"PT";"DF";"5830715";"2011.0";"54.0";""
"PAULO PIMENTA";"PAULO PIMENTA";"PT";"RS";"5830669";"2011.0";"54.0";""
"RATINHO JUNIOR";"RATINHO JUNIOR";"PSC";"PR";"141403";"2011.0";"54.0";""
"ANDRÉ ZACHAROW";"ANDRÉ ZACHAROW";"PMDB";"PR";"74377";"2011.0";"54.0";""
"INOCÊNCIO OLIVEIRA";"INOCÊNCIO OLIVEIRA";"PR";"PE";"74421";"2011.0";"54.0";""
"COSTA FERREIRA";"COSTA FERREIRA";"PSC";"MA";"74016";"2007.0";"53.0";""
"DELEGADO WALDIR";"DELEGADO WALDIR";"PSDB";"GO";"5830350";"2011.0";"54.0";""
"RODRIGO MAIA";"RODRIGO MAIA";"DEM";"RJ";"5830464";"2011.0";"54.0";""
"JEAN WYLLYS";"JEAN WYLLYS";"PSOL";"RJ";"5830725";"2011.0";"54.0";""
"JONAS DONIZETTE";"JONAS DONIZETTE";"PSB";"SP";"160548";"2011.0";"54.0";""
"RUBENS BUENO";"RUBENS BUENO";"PPS";"PR";"5830573";"2011.0";"54.0";""
"EROS BIONDINI";"EROS BIONDINI";"PTB";"MG";"5830677";"2011.0";"54.0";""
"ROBERTO SANTIAGO";"ROBERTO SANTIAGO";"PV";"SP";"141473";"2011.0";"54.0";""
"PEPE VARGAS";"PEPE VARGAS";"PT";"RS";"141445";"2007.0";"53.0";""
"JOSÉ AIRTON";"JOSÉ AIRTON";"PT";"CE";"141464";"2011.0";"54.0";""
"PENNA";"PENNA";"PV";"SP";"5830843";"2011.0";"54.0";""
"WASHINGTON REIS";"WASHINGTON REIS";"PMDB";"RJ";"5830491";"2011.0";"54.0";""
"MAURO MARIANI";"MAURO MARIANI";"PMDB";"SC";"5830542";"2011.0";"54.0";""
"GUILHERME CAMPOS";"GUILHERME CAMPOS";"DEM";"SP";"141447";"2011.0";"54.0";""
"ARACELY DE PAULA";"ARACELY DE PAULA";"PR";"MG";"74648";"2011.0";"54.0";""
"RAUL HENRY";"RAUL HENRY";"PMDB";"PE";"141523";"2007.0";"53.0";""
"WALTER TOSTA";"WALTER TOSTA";"PMN";"MG";"160609";"2011.0";"54.0";""
"JULIO LOPES";"JULIO LOPES";"PP";"RJ";"5830411";"2011.0";"54.0";""
"DR. FRANCISCO ARAÚJO";"DR. FRANCISCO ARAÚJO";"PSL";"";"8ceb3b706383ccfe69e3f9cf977cb61a";"";"";""
"EUDES XAVIER";"EUDES XAVIER";"PT";"CE";"141386";"2011.0";"54.0";""
"DELEY";"DELEY";"PTB";"RJ";"5830564";"2011.0";"54.0";""
"MILTON MONTI";"MILTON MONTI";"PR";"SP";"5830520";"2011.0";"54.0";""
"HENRIQUE FONTANA";"HENRIQUE FONTANA";"PT";"RS";"5830527";"2011.0";"54.0";""
"MARCELO MATOS";"MARCELO MATOS";"PDT";"RJ";"5830762";"2011.0";"54.0";""
"ARTHUR LIRA";"ARTHUR LIRA";"PP";"AL";"5830321";"2011.0";"54.0";""
"JOÃO LEÃO";"JOÃO LEÃO";"PP";"BA";"74550";"2011.0";"54.0";""
"AFONSO HAMM";"AFONSO HAMM";"PP";"RS";"5830647";"2011.0";"54.0";""
"JAIME MARTINS";"JAIME MARTINS";"PSD";"MG";"5830468";"2011.0";"54.0";""
"FERNANDO FERRO";"FERNANDO FERRO";"PT";"PE";"74417";"2007.0";"53.0";""
"LUCIO VIEIRA LIMA";"LUCIO VIEIRA LIMA";"PMDB";"BA";"5830430";"2011.0";"54.0";""
"ANDRE MOURA";"ANDRE MOURA";"PSC";"SE";"5830799";"2011.0";"54.0";""
"MANOEL JUNIOR";"MANOEL JUNIOR";"PMDB";"PB";"5830509";"2011.0";"54.0";""
"GONZAGA PATRIOTA";"GONZAGA PATRIOTA";"PSB";"PE";"5830575";"2011.0";"54.0";""
"HUGO LEAL";"HUGO LEAL";"PROS";"RJ";"5830320";"2011.0";"54.0";""
"ROGÉRIO MARINHO";"ROGÉRIO MARINHO";"PSDB";"RN";"5830463";"2011.0";"54.0";""
"WANDENKOLK GONÇALVES";"WANDENKOLK GONÇALVES";"PSDB";"PA";"141561";"2007.0";"53.0";""
"EDSON SANTOS";"EDSON SANTOS";"PT";"RJ";"141419";"2011.0";"54.0";""
"EDUARDO GOMES";"EDUARDO GOMES";"PSDB";"TO";"73945";"2011.0";"54.0";""
"EDSON PIMENTA";"EDSON PIMENTA";"PCdoB";"BA";"160618";"2011.0";"54.0";""
"DIMAS FABIANO";"DIMAS FABIANO";"PP";"MG";"5830297";"2011.0";"54.0";""
"RENATO MOLLING";"RENATO MOLLING";"PP";"RS";"5830450";"2011.0";"54.0";""
"ANTÔNIO CARLOS BIFFI";"ANTÔNIO CARLOS BIFFI";"PT";"MS";"74373";"2007.0";"53.0";""
"ODAIR CUNHA";"ODAIR CUNHA";"PT";"MG";"74159";"2007.0";"53.0";""
"CARMEN ZANOTTO";"CARMEN ZANOTTO";"PPS";"SC";"5830630";"2011.0";"54.0";""
"PADRE JOÃO";"PADRE JOÃO";"PT";"MG";"5830781";"2011.0";"54.0";""
"GLAUBER BRAGA";"GLAUBER BRAGA";"PSB";"RJ";"5830397";"2011.0";"54.0";""
"ÂNGELO AGNOLIN";"ÂNGELO AGNOLIN";"PDT";"TO";"160638";"2011.0";"54.0";""
"GEAN LOUREIRO";"GEAN LOUREIRO";"PMDB";"SC";"165429";"2011.0";"54.0";""
"NELSON MARQUEZELLI";"NELSON MARQUEZELLI";"PTB";"SP";"5830353";"2011.0";"54.0";""
"GIROTO";"GIROTO";"PR";"MS";"160562";"2011.0";"54.0";""
"TAKAYAMA";"TAKAYAMA";"PSC";"PR";"5830674";"2011.0";"54.0";""
"LUIS TIBÉ";"LUIS TIBÉ";"PTdoB";"MG";"5830737";"2011.0";"54.0";""
"VAZ DE LIMA";"VAZ DE LIMA";"PSDB";"SP";"160595";"2011.0";"54.0";""
"PAULO MAGALHÃES";"PAULO MAGALHÃES";"PSD";"BA";"5830592";"2011.0";"54.0";""
"OZIEL OLIVEIRA";"OZIEL OLIVEIRA";"PDT";"BA";"160650";"2011.0";"54.0";""
"LINDOMAR GARÇON";"LINDOMAR GARÇON";"PMDB";"RO";"5830734";"2011.0";"54.0";""
"PAULO WAGNER";"PAULO WAGNER";"PV";"RN";"160593";"2011.0";"54.0";""
"ROSANE FERREIRA";"ROSANE FERREIRA";"PV";"PR";"160614";"2011.0";"54.0";""
"FRANCISCO PRACIANO";"FRANCISCO PRACIANO";"PT";"AM";"141438";"2011.0";"54.0";""
"LEONARDO QUINTÃO";"LEONARDO QUINTÃO";"PMDB";"MG";"5830466";"2011.0";"54.0";""
"WALDIR MARANHÃO";"WALDIR MARANHÃO";"PP";"MA";"5830393";"2011.0";"54.0";""
"AUDIFAX";"AUDIFAX";"PSB";"ES";"160680";"2011.0";"54.0";""
"JÚLIO CESAR";"JÚLIO CESAR";"PSD";"PI";"5830694";"2011.0";"54.0";""
"RODRIGO DE CASTRO";"RODRIGO DE CASTRO";"PSDB";"MG";"5830453";"2011.0";"54.0";""
"FELIX MENDONÇA JÚNIOR";"FELIX MENDONÇA JÚNIOR";"PDT";"";"a6158aad10f1239edda7110dc40ac85a";"";"";""
"VALDIVINO DE OLIVEIRA";"VALDIVINO DE OLIVEIRA";"PSDB";"GO";"162490";"2011.0";"54.0";""
"CHICO LOPES";"CHICO LOPES";"PCdoB";"CE";"5830690";"2011.0";"54.0";""
"ZECA DIRCEU";"ZECA DIRCEU";"PT";"PR";"5830576";"2011.0";"54.0";""
"HUGO MOTTA";"HUGO MOTTA";"PMDB";"PB";"5830343";"2011.0";"54.0";""
"ROGÉRIO PENINHA MENDONÇA";"ROGÉRIO PENINHA MENDONÇA";"PMDB";"SC";"5830697";"2011.0";"54.0";""
"FILIPE PEREIRA";"FILIPE PEREIRA";"PSC";"RJ";"141433";"2011.0";"54.0";""
"DRA.ELAINE ABISSAMRA";"DRA.ELAINE ABISSAMRA";"PSB";"";"3070294420d06ffcf0ce20447e8ec4ae";"";"";""
"PAULO BORNHAUSEN";"PAULO BORNHAUSEN";"DEM";"SC";"73883";"2011.0";"54.0";""
"WILLIAM DIB";"WILLIAM DIB";"PSDB";"SP";"160586";"2011.0";"54.0";""
"ANTONIO BALHMANN";"ANTONIO BALHMANN";"PROS";"CE";"5830352";"2011.0";"54.0";""
"VILMAR ROCHA";"VILMAR ROCHA";"DEM";"GO";"73677";"2011.0";"54.0";""
"RENZO BRAZ";"RENZO BRAZ";"PP";"MG";"5830452";"2011.0";"54.0";""
"GENECIAS NORONHA";"GENECIAS NORONHA";"SD";"CE";"5830384";"2011.0";"54.0";""
"HÉLIO SANTOS";"HÉLIO SANTOS";"PSDB";"MA";"160590";"2011.0";"54.0";""
"JOÃO LYRA";"JOÃO LYRA";"PTB";"AL";"74049";"2011.0";"54.0";""
"JÚLIO DELGADO";"JÚLIO DELGADO";"PSB";"MG";"5830574";"2011.0";"54.0";""
"CARLOS ROBERTO";"CARLOS ROBERTO";"PSDB";"SP";"165583";"2011.0";"54.0";""
"FERNANDO COELHO FILHO";"FERNANDO COELHO FILHO";"PSB";"PE";"5830678";"2011.0";"54.0";""
"JOAQUIM BELTRÃO";"JOAQUIM BELTRÃO";"PMDB";"AL";"141461";"2011.0";"54.0";""
"LUIZ OTÁVIO";"LUIZ OTÁVIO";"PMDB";"";"569bd632da41ceb338587dfe32a7ee6d";"";"";""
"MIGUEL CORRÊA";"MIGUEL CORRÊA";"PT";"MG";"141509";"2011.0";"54.0";""
"JOSIAS GOMES";"JOSIAS GOMES";"PT";"BA";"74141";"2011.0";"54.0";""
"EDINHO ARAÚJO";"EDINHO ARAÚJO";"PMDB";"SP";"73447";"2011.0";"54.0";""
"SARNEY FILHO";"SARNEY FILHO";"PV";"MA";"5830511";"2011.0";"54.0";""
"LUIZ ALBERTO";"LUIZ ALBERTO";"PT";"BA";"74133";"2011.0";"54.0";""
"DELEGADO PROTÓGENES";"DELEGADO PROTÓGENES";"PCdoB";"SP";"160606";"2011.0";"54.0";""
"BOHN GASS";"BOHN GASS";"PT";"RS";"5830655";"2011.0";"54.0";""
"DARCÍSIO PERONDI";"DARCÍSIO PERONDI";"PMDB";"RS";"5830385";"2011.0";"54.0";""
"PAES LANDIM";"PAES LANDIM";"PTB";"PI";"5830740";"2011.0";"54.0";""
"JHONATAN DE JESUS";"JHONATAN DE JESUS";"PRB";"RR";"5830341";"2011.0";"54.0";""
"LELO COIMBRA";"LELO COIMBRA";"PMDB";"ES";"5830469";"2011.0";"54.0";""
"CELIA ROCHA";"CELIA ROCHA";"PTB";"AL";"160624";"2011.0";"54.0";""
"SUELI VIDIGAL";"SUELI VIDIGAL";"PDT";"ES";"141548";"2011.0";"54.0";""
"JESUS RODRIGUES";"JESUS RODRIGUES";"PT";"PI";"160671";"2011.0";"54.0";""
"ACELINO POPÓ";"ACELINO POPÓ";"PRB";"BA";"161907";"2011.0";"54.0";""
"JOÃO CARLOS BACELAR";"JOÃO CARLOS BACELAR";"PR";"BA";"5830780";"2011.0";"54.0";""
"ROMÁRIO";"ROMÁRIO";"PSB";"RJ";"160597";"2011.0";"54.0";""
"JOSÉ PRIANTE";"JOSÉ PRIANTE";"PMDB";"PA";"5830495";"2011.0";"54.0";""
"JOSÉ HUMBERTO";"JOSÉ HUMBERTO";"PHS";"MG";"160396";"2011.0";"54.0";""
"VICENTE CANDIDO";"VICENTE CANDIDO";"PT";"SP";"5830344";"2011.0";"54.0";""
"ZONTA";"ZONTA";"PP";"SC";"74392";"2007.0";"53.0";""
"ARLINDO CHINAGLIA";"ARLINDO CHINAGLIA";"PT";"SP";"5830761";"2011.0";"54.0";""
"SEVERINO NINHO";"SEVERINO NINHO";"PSB";"PE";"167614";"2011.0";"54.0";""
"WALDENOR PEREIRA";"WALDENOR PEREIRA";"PT";"BA";"5830548";"2011.0";"54.0";""
"SILAS CÂMARA";"SILAS CÂMARA";"PSD";"AM";"5830401";"2011.0";"54.0";""
"FÁBIO FARIA";"FÁBIO FARIA";"PSD";"RN";"5830349";"2011.0";"54.0";""
"SÁGUAS MORAES";"SÁGUAS MORAES";"PT";"MT";"5830560";"2011.0";"54.0";""
"EDUARDO DA FONTE";"EDUARDO DA FONTE";"PP";"PE";"5830517";"2011.0";"54.0";""
"AUGUSTO COUTINHO";"AUGUSTO COUTINHO";"DEM";"PE";"160665";"2011.0";"54.0";""
"LUCIANO MOREIRA";"LUCIANO MOREIRA";"PMDB";"MA";"160513";"2011.0";"54.0";""
"RUI PALMEIRA";"RUI PALMEIRA";"PSDB";"AL";"76420";"2011.0";"54.0";""
"LEONARDO MONTEIRO";"LEONARDO MONTEIRO";"PT";"MG";"5830402";"2011.0";"54.0";""
"PAULO PIAU";"PAULO PIAU";"PMDB";"MG";"141519";"2011.0";"54.0";""
"JORGE PINHEIRO";"JORGE PINHEIRO";"PRB";"GO";"73569";"2011.0";"54.0";""
"ASDRUBAL BENTES";"ASDRUBAL BENTES";"PMDB";"PA";"74222";"2011.0";"54.0";""
"LÚCIO VALE";"LÚCIO VALE";"PR";"PA";"5830567";"2011.0";"54.0";""
"STEPAN NERCESSIAN";"STEPAN NERCESSIAN";"PPS";"RJ";"160627";"2011.0";"54.0";""
"CESAR COLNAGO";"CESAR COLNAGO";"PSDB";"ES";"160664";"2011.0";"54.0";""
"MAURO NAZIF";"MAURO NAZIF";"PSB";"RO";"141508";"2007.0";"53.0";""
"SANDRO MABEL";"SANDRO MABEL";"PL";"GO";"73676";"2007.0";"53.0";""
"ELISEU PADILHA";"ELISEU PADILHA";"PMDB";"RS";"73892";"2011.0";"54.0";""
"SARAIVA FELIPE";"SARAIVA FELIPE";"PMDB";"MG";"5830577";"2011.0";"54.0";""
"JUTAHY JUNIOR";"JUTAHY JUNIOR";"PSDB";"BA";"5830416";"2011.0";"54.0";""
"DEVANIR RIBEIRO";"DEVANIR RIBEIRO";"PT";"SP";"74264";"2007.0";"53.0";""
"PEDRO UCZAI";"PEDRO UCZAI";"PT";"SC";"5830617";"2011.0";"54.0";""
"VALMIR ASSUNÇÃO";"VALMIR ASSUNÇÃO";"PT";"BA";"5830418";"2011.0";"54.0";""
"HENRIQUE OLIVEIRA";"HENRIQUE OLIVEIRA";"PR";"AM";"68731";"2011.0";"54.0";""
"REINALDO AZAMBUJA";"REINALDO AZAMBUJA";"PSDB";"MS";"160615";"2011.0";"54.0";""
"EDUARDO CUNHA";"EDUARDO CUNHA";"PMDB";"RJ";"5830533";"2011.0";"54.0";""
"CHICO D`ANGELO";"CHICO D`ANGELO";"PT";"";"498635e7ea9e3881a892c91e9fd9e400";"";"";""
"JOSÉ AUGUSTO MAIA";"JOSÉ AUGUSTO MAIA";"PTB";"PE";"160661";"2011.0";"54.0";""
"LUIZ PITIMAN";"LUIZ PITIMAN";"PMDB";"DF";"160550";"2011.0";"54.0";""
"ARTUR BRUNO";"ARTUR BRUNO";"PT";"CE";"160678";"2011.0";"54.0";""
"VALDEMAR COSTA NETO";"VALDEMAR COSTA NETO";"PL";"SP";"73565";"2007.0";"53.0";""
"WALTER IHOSHI";"WALTER IHOSHI";"PSD";"SP";"5830801";"2011.0";"54.0";""
"VITOR PAULO";"VITOR PAULO";"PRB";"RJ";"92355";"2011.0";"54.0";""
"LUIZ ARGÔLO";"LUIZ ARGÔLO";"PP";"BA";"160547";"2011.0";"54.0";""
"DOMINGOS NETO";"DOMINGOS NETO";"PROS";"CE";"5830652";"2011.0";"54.0";""
"RUBENS OTONI";"RUBENS OTONI";"PT";"GO";"5830485";"2011.0";"54.0";""
"MARCELO AGUIAR";"MARCELO AGUIAR";"DEM";"SP";"5830805";"2011.0";"54.0";""
"EDUARDO BARBOSA";"EDUARDO BARBOSA";"PSDB";"MG";"5830588";"2011.0";"54.0";""
"STEFANO AGUIAR";"STEFANO AGUIAR";"PSB";"MG";"5830746";"2011.0";"54.0";""
"FERNANDO MARRONI";"FERNANDO MARRONI";"PT";"RS";"5830823";"2011.0";"54.0";""
"ASSIS MELO";"ASSIS MELO";"PCdoB";"RS";"160581";"2011.0";"54.0";""
"VICENTINHO";"VICENTINHO";"PT";"SP";"5830496";"2011.0";"54.0";""
"HENRIQUE AFONSO";"HENRIQUE AFONSO";"PV";"AC";"73940";"2011.0";"54.0";""
"DR. JORGE SILVA";"DR. JORGE SILVA";"PROS";"ES";"5830309";"2011.0";"54.0";""
"DR. CARLOS ALBERTO";"DR. CARLOS ALBERTO";"PMN";"RJ";"118384";"2011.0";"54.0";""
"DAMIÃO FELICIANO";"DAMIÃO FELICIANO";"PDT";"PB";"5830673";"2011.0";"54.0";""
"JANETE ROCHA PIETÁ";"JANETE ROCHA PIETÁ";"PT";"SP";"141455";"2011.0";"54.0";""
"SANDES JÚNIOR";"SANDES JÚNIOR";"PP";"GO";"5830807";"2011.0";"54.0";""
"DOMINGOS DUTRA";"DOMINGOS DUTRA";"PT";"MA";"74197";"2007.0";"53.0";""
"NATAN DONADON";"NATAN DONADON";"PMDB";"RO";"133372";"2011.0";"54.0";""
"CARLOS MAGNO";"CARLOS MAGNO";"PP";"RO";"160605";"2011.0";"54.0";""
"ROBERTO BALESTRA";"ROBERTO BALESTRA";"PP";"GO";"5830602";"2011.0";"54.0";""
"ZENALDO COUTINHO";"ZENALDO COUTINHO";"PSDB";"PA";"74354";"2011.0";"54.0";""
"SERGIO GUERRA";"SERGIO GUERRA";"PSDB";"PE";"74435";"2011.0";"54.0";""
"GEORGE HILTON";"GEORGE HILTON";"PP";"MG";"141441";"2007.0";"53.0";""
"GABRIEL CHALITA";"GABRIEL CHALITA";"PSB";"SP";"160537";"2011.0";"54.0";""
"DÉCIO LIMA";"DÉCIO LIMA";"PT";"SC";"5830313";"2011.0";"54.0";""
"EMILIANO JOSÉ";"EMILIANO JOSÉ";"PT";"BA";"154997";"2011.0";"54.0";""
"FRANCISCO ARAÚJO";"FRANCISCO ARAÚJO";"PSL";"RR";"165675";"2011.0";"54.0";""
"CLÁUDIO PUTY";"CLÁUDIO PUTY";"PT";"PA";"160557";"2011.0";"54.0";""
"ALICE PORTUGAL";"ALICE PORTUGAL";"PCdoB";"BA";"5830470";"2011.0";"54.0";""
"JANETE CAPIBERIBE";"JANETE CAPIBERIBE";"PSB";"AP";"5830358";"2011.0";"54.0";""
"WELITON PRADO";"WELITON PRADO";"PT";"MG";"5830380";"2011.0";"54.0";""
"NAZARENO FONTELES";"NAZARENO FONTELES";"PT";"PI";"74491";"2011.0";"54.0";""
"JUNJI ABE";"JUNJI ABE";"DEM";"SP";"160544";"2011.0";"54.0";""
"SÉRGIO BRITO";"SÉRGIO BRITO";"PSD";"BA";"5830291";"2011.0";"54.0";""
"WOLNEY QUEIROZ";"WOLNEY QUEIROZ";"PDT";"PE";"5830303";"2011.0";"54.0";""
"WALNEY ROCHA";"WALNEY ROCHA";"PTB";"RJ";"5830826";"2011.0";"54.0";""
"JOSÉ MENTOR";"JOSÉ MENTOR";"PT";"SP";"5830475";"2011.0";"54.0";""
"JOÃO PIZZOLATTI";"JOÃO PIZZOLATTI";"PP";"SC";"73874";"2011.0";"54.0";""
"JOSÉ STÉDILE";"JOSÉ STÉDILE";"PSB";"";"18d4a7e2884d96d489f136c575ed7368";"";"";""
"DILCEU SPERAFICO";"DILCEU SPERAFICO";"PP";"PR";"5830651";"2011.0";"54.0";""
"JOSÉ CHAVES";"JOSÉ CHAVES";"PTB";"PE";"74423";"2011.0";"54.0";""
"LUIZ COUTO";"LUIZ COUTO";"PT";"PB";"5830317";"2011.0";"54.0";""
"ALBERTO MOURÃO";"ALBERTO MOURÃO";"PSDB";"SP";"74696";"2011.0";"54.0";""
"GERALDO SIMÕES";"GERALDO SIMÕES";"PT";"BA";"74566";"2011.0";"54.0";""
"ELEUSES PAIVA";"ELEUSES PAIVA";"DEM";"SP";"154919";"2011.0";"54.0";""
"BETINHO ROSADO";"BETINHO ROSADO";"DEM";"RN";"74321";"2011.0";"54.0";""
"NICE LOBÃO";"NICE LOBÃO";"PFL";"MA";"74447";"2007.0";"53.0";""
"LAERCIO OLIVEIRA";"LAERCIO OLIVEIRA";"SD";"SE";"5830362";"2011.0";"54.0";""
"ROMERO RODRIGUES";"ROMERO RODRIGUES";"PSDB";"PB";"160629";"2011.0";"54.0";""
"MARCO TEBALDI";"MARCO TEBALDI";"PSDB";"SC";"5830440";"2011.0";"54.0";""
"MARCOS MEDRADO";"MARCOS MEDRADO";"PDT";"BA";"74634";"2011.0";"54.0";""
"DANRLEI DE DEUS HINTERHOLZ";"DANRLEI DE DEUS HINTERHOLZ";"PSD";"RS";"5830726";"2011.0";"54.0";""
"LUIZ NOÉ";"LUIZ NOÉ";"PSB";"RS";"161962";"2011.0";"54.0";""
"ALFREDO SIRKIS";"ALFREDO SIRKIS";"PV";"RJ";"116663";"2011.0";"54.0";""
"NELSON MARCHEZAN JUNIOR";"NELSON MARCHEZAN JUNIOR";"PSDB";"RS";"5830428";"2011.0";"54.0";""
"SEBASTIÃO BALA ROCHA";"SEBASTIÃO BALA ROCHA";"PDT";"AP";"141539";"2007.0";"53.0";""
"JAIRO ATAIDE";"JAIRO ATAIDE";"PFL";"MG";"3151";"2007.0";"53.0";""
"MAURÍCIO TRINDADE";"MAURÍCIO TRINDADE";"PR";"BA";"141506";"2011.0";"54.0";""
"CARLOS EDUARDO CADOCA";"CARLOS EDUARDO CADOCA";"PCdoB";"PE";"5830813";"2011.0";"54.0";""
"ONOFRE SANTO AGOSTINI";"ONOFRE SANTO AGOSTINI";"DEM";"SC";"160563";"2011.0";"54.0";""
"CARLOS ZARATTINI";"CARLOS ZARATTINI";"PT";"SP";"5830561";"2011.0";"54.0";""
"ANTONIO BRITO";"ANTONIO BRITO";"PTB";"BA";"5830609";"2011.0";"54.0";""
"RICARDO BERZOINI";"RICARDO BERZOINI";"PT";"SP";"74793";"2007.0";"53.0";""
"NEILTON MULIM";"NEILTON MULIM";"PR";"RJ";"141510";"2011.0";"54.0";""
"VANDERLEI MACRIS";"VANDERLEI MACRIS";"PSDB";"SP";"5830332";"2011.0";"54.0";""
"OTONIEL LIMA";"OTONIEL LIMA";"PRB";"SP";"160540";"2011.0";"54.0";""
"ANTHONY GAROTINHO";"ANTHONY GAROTINHO";"PR";"RJ";"160539";"2011.0";"54.0";""
"ELI CORREA FILHO";"ELI CORREA FILHO";"DEM";"SP";"160532";"2011.0";"54.0";""
"TIRIRICA";"TIRIRICA";"PR";"SP";"5830378";"2011.0";"54.0";""
"MÁRCIO MACÊDO";"MÁRCIO MACÊDO";"PT";"SE";"160542";"2011.0";"54.0";""
"ELIENE LIMA";"ELIENE LIMA";"PP";"MT";"141423";"2007.0";"53.0";""
"JOSÉ GUIMARÃES";"JOSÉ GUIMARÃES";"PT";"CE";"5830597";"2011.0";"54.0";""
"NILSON LEITÃO";"NILSON LEITÃO";"PSDB";"MT";"5830675";"2011.0";"54.0";""
"GABRIEL GUIMARÃES";"GABRIEL GUIMARÃES";"PT";"MG";"5830611";"2011.0";"54.0";""
"PROFESSORA DORINHA SEABRA REZENDE";"PROFESSORA DORINHA SEABRA REZENDE";"DEM";"TO";"5830683";"2011.0";"54.0";""
"REGUFFE";"REGUFFE";"PDT";"DF";"89282";"2011.0";"54.0";""
"VINICIUS GURGEL";"VINICIUS GURGEL";"PR";"AP";"5830482";"2011.0";"54.0";""
"FRANCISCO FLORIANO";"FRANCISCO FLORIANO";"PR";"RJ";"5830707";"2011.0";"54.0";""
"MARINHA RAUPP";"MARINHA RAUPP";"PMDB";"RO";"5830657";"2011.0";"54.0";""
