"POLITICO";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"LUIZ VIANA NETO";"LUIZ VIANA NETO";"DEM";"";"f04610ad4ec20cc3388c8e37dda6778d";"";"";""
"ODÍLIO BALBINOTTI ";"ODÍLIO BALBINOTTI ";"S.Part.";"";"b92f40e919f2b253d48921d989c9c32f";"";"";""
"NELSON MARCHEZAN";"NELSON MARCHEZAN";"PPR";"";"2479f81af41c4ef1db809794a95d3c8d";"";"";""
"PINHEIRO LANDIM";"PINHEIRO LANDIM";"PMDB";"";"59c1f41ba3fc86549abbd60c90116b3d";"";"";""
"JOSÉ TELES";"JOSÉ TELES";"PPR";"";"581ea8d73a54bb6bd2ae058364ef47c3";"";"";""
"FRANCISCO DORNELLES";"FRANCISCO DORNELLES";"PPB";"";"1701bc7ee4cfc0bb73c4a423a97a7d51";"";"";""
"ANTONIO JOAQUIM";"ANTONIO JOAQUIM";"PDT";"";"29e2dd33b439b62fa26b52216f4c9fa6";"";"";""
"JONIVAL LUCAS";"JONIVAL LUCAS";"DEM";"";"76ec598a97b8da366dc0741ce186fbab";"";"";""
"ROBERTO CAMPOS";"ROBERTO CAMPOS";"PPR";"";"1c336b6af288b45e0c90488038535602";"";"";""
"INÁCIO ARRUDA";"INÁCIO ARRUDA";"PCdoB";"";"21b2aedfd1f99f3ccd6f4f9fd7450f9d";"";"";""
"JOÃO PAULO";"JOÃO PAULO";"PT";"";"c63887a2ff4fe60100dd15fd39c35560";"";"";""
"HALEY MARGON";"HALEY MARGON";"PMDB";"";"abdefef3324c045c61431d54a9ff27ff";"";"";""
"VALDENOR GUEDES";"VALDENOR GUEDES";"PP";"";"df939ebc6aa59d20444b7f7567a671f0";"";"";""
"CARLOS LUPI";"CARLOS LUPI";"PDT";"";"ed2d596b13d97833f72e7bf5b763da70";"";"";""
"PAULO HESLANDER";"PAULO HESLANDER";"PTB";"";"f3f7304effae8f977d8fcfd71c5721d5";"";"";""
"DIOGO NOMURA";"DIOGO NOMURA";"PL";"";"c499295939249c52864b6179b5963f1b";"";"";""
"HUGO BIEHL";"HUGO BIEHL";"PPR";"";"6dfa223a5d60a6316ec4695264b2ba44";"";"";""
"MATHUES IENSEN";"MATHUES IENSEN";"PSD";"";"dc91cb699ee6ab440f8fc55c9dde135a";"";"";""
"EDUARDO JORGE";"EDUARDO JORGE";"PT";"";"d6db6f954db394b1512be776e8144fd4";"";"";""
"ROSE DE FREITAS";"ROSE DE FREITAS";"PMDB";"ES";"73507";"2011.0";"54.0";""
"RONALDO CAIADO";"RONALDO CAIADO";"DEM";"GO";"74813";"2011.0";"54.0";""
"MARIA DA CONCEIÇÃO TAVARES";"MARIA DA CONCEIÇÃO TAVARES";"PT";"";"32c4c92312ac5d494a6aab504860ef90";"";"";""
"TELMO KIRST";"TELMO KIRST";"PPR";"";"d4a515800ffb4e3f29b43c0b228b453d";"";"";""
"ELISEU PADILHA";"ELISEU PADILHA";"PMDB";"RS";"73892";"2011.0";"54.0";""
"FREIRE JÚNIOR";"FREIRE JÚNIOR";"PSDB";"TO";"74189";"2007.0";"53.0";""
"PAULO PEREIRA";"PAULO PEREIRA";"PL";"";"65bc8f0414de7108c50c6afc8d8d33ce";"";"";""
"WALDIR DIAS";"WALDIR DIAS";"PPR";"";"498867356f692f356b7ddabdb6a99395";"";"";""
"HERMES PARCIANELLO ";"HERMES PARCIANELLO ";"PMDB";"";"9d25bd071af50a6edab59ab0af81472e";"";"";""
"LEONEL PAVAN";"LEONEL PAVAN";"PDT";"";"302ff5e313462365a198b3697c4e445d";"";"";""
"ANTONIO BALHMANN ";"ANTONIO BALHMANN ";"PSDB";"";"9e576c4e3bd6c843a68e1a742478ee9d";"";"";""
"PAULO PORTUGAL";"PAULO PORTUGAL";"PP";"";"cdd247b376d105b7cf9f655016269c24";"";"";""
"GILVAN BORGES";"GILVAN BORGES";"PMDB";"";"13890c49f3c6b0948438215dd987abd7";"";"";""
"FRANCISCO RODRIGUES";"FRANCISCO RODRIGUES";"PFL";"RR";"73981";"2007.0";"53.0";""
"PEDRO CANEDO";"PEDRO CANEDO";"PL";"";"af5ac01957a692c74aca294c331d3586";"";"";""
"EDISON ANDRINO";"EDISON ANDRINO";"PMDB";"";"0a5127ab639778dd9e3ddc4e885102b9";"";"";""
"LUIZ CARLOS SANTOS";"LUIZ CARLOS SANTOS";"PMDB";"";"13291100ebbed2aa5ccb2e4f9dc3556a";"";"";""
"JOSÉ ELIAS";"JOSÉ ELIAS";"PTB";"";"b92191c6845172cf87d9ed08dfeb2fe7";"";"";""
"LUIZ PIAUHYLINO";"LUIZ PIAUHYLINO";"PSB";"";"4753616261e8a582155d5029aa0f1a8b";"";"";""
"WELSON GASPARINI";"WELSON GASPARINI";"PPR";"";"b1d522915ea34ea23b79293edf5ffd65";"";"";""
"VALDIR GANZER";"VALDIR GANZER";"PT";"";"9d5f0586afcf579b791be9ddefc0d659";"";"";""
"THEODORICO FERRACO";"THEODORICO FERRACO";"PTB";"";"a583ba5bc327e4fda4b77e0e950054c6";"";"";""
"EDUARDO MATIAS";"EDUARDO MATIAS";"PP";"";"b51606d982ff61e78675c202cdfbb49d";"";"";""
"FAUSTO ROCHA";"FAUSTO ROCHA";"PL";"";"1a2e58caa1bb58f06b0d82aa7b5a8536";"";"";""
"MUNHOZ DA ROCHA";"MUNHOZ DA ROCHA";"PSDB";"";"019f085729d196f0dbedb478a1989c24";"";"";""
"CARLOS SANT'ANNA";"CARLOS SANT'ANNA";"PP";"";"773958f5b8eba7a97e1806f79d2883fd";"";"";""
"RUBERVAL PILOTTO";"RUBERVAL PILOTTO";"PPR";"";"6e4a186235f1a1c7463c9adba5902866";"";"";""
"ELTON ROHNELT";"ELTON ROHNELT";"PSC";"";"2bf3ec5abbbf71a615f92b26af8b2e15";"";"";""
"JOSÉ CARLOS LACERDA";"JOSÉ CARLOS LACERDA";"PPB";"";"9cf5d58bd254d0ed2bc5bff4e8d697c2";"";"";""
"CANDINHO MATTOS";"CANDINHO MATTOS";"PMDB";"";"d35a344fc25d85e2d07d55fd2cb730c6";"";"";""
"EDMUNDO GALDINO";"EDMUNDO GALDINO";"PSDB";"";"9199b96a36a229feb20cd3de7a8dc792";"";"";""
"ELCIONE BARBALHO";"ELCIONE BARBALHO";"PMDB";"PA";"5830325";"2011.0";"54.0";""
"WALDOMIRO FIORAVANTE";"WALDOMIRO FIORAVANTE";"PT";"";"f0ad765168a233197f39a7c51be5bcf9";"";"";""
"ARTUR DA TAVOLA";"ARTUR DA TAVOLA";"PSDB";"";"9b1353aea08315dcb62682d729d1d6b5";"";"";""
"ARMANDO COSTA";"ARMANDO COSTA";"PMDB";"";"cf5b2482f2d86e9eec1f3f39eb3845a5";"";"";""
"JOSÉ CARLOS VIEIRA";"JOSÉ CARLOS VIEIRA";"PFL";"SC";"73875";"2007.0";"53.0";""
"JOÃO TEIXEIRA";"JOÃO TEIXEIRA";"PL";"";"ffa83fe966254f59ea6b0b641d24dbf2";"";"";""
"FÁTIMA PELAES";"FÁTIMA PELAES";"PMDB";"AP";"74065";"2011.0";"54.0";""
"MARCONI PERILLO";"MARCONI PERILLO";"PP";"";"ecaf93a7623fe4d10024a40e36f9faf1";"";"";""
"JOSÉ FRITSCH";"JOSÉ FRITSCH";"PT";"";"d2b6210e319e9fcfd7bcb84e2cee769e";"";"";""
"ELIAS MURAD ";"ELIAS MURAD ";"PSDB";"";"644f2454a018094c7eb59decba5086cc";"";"";""
"JOSÉ LOURENÇO";"JOSÉ LOURENÇO";"PPR";"";"fbd0edf452eed9c70e91f7c0c510a197";"";"";""
"TUGA ANGERAMI";"TUGA ANGERAMI";"PSDB";"";"47f1d080dd8801449bdb68aaf1d124d0";"";"";""
"ERALDO TRINDADE";"ERALDO TRINDADE";"PPR";"";"004b0f0870ccb2495735c7bab2a50599";"";"";""
"ROBERTO FRANÇA";"ROBERTO FRANÇA";"PSDB";"";"ecde4cfcd1c53fa841beaadd3de030ba";"";"";""
"JOSÉ ROCHA";"JOSÉ ROCHA";"PR";"BA";"5830789";"2011.0";"54.0";""
"CELSO BERNARDI";"CELSO BERNARDI";"PPR";"";"3168a1908a60a27c68306630c1566235";"";"";""
"ARACELY DE PAULA ";"ARACELY DE PAULA ";"DEM";"";"51ebb88e326213919b92f46c8d39d6be";"";"";""
"AYRES DA CUNHA";"AYRES DA CUNHA";"PSDB";"";"dbf456f2688b4a369f61de4bc5129f72";"";"";""
"USHITARO KAMIA";"USHITARO KAMIA";"PSB";"";"d2346536f287b602dba20062ff866bc7";"";"";""
"MAKOTO IGUCHI";"MAKOTO IGUCHI";"PSDB";"";"9e41cfcb58c04f3303ffef102aff872b";"";"";""
"ALACID NUNES";"ALACID NUNES";"DEM";"";"75aaa7d4bf5a860b7ad81fdeb635eec0";"";"";""
"JACKSON PEREIRA";"JACKSON PEREIRA";"PSDB";"";"9a0ef634a0d8b242b6cabf146af432dd";"";"";""
"FLÁVIO DERZI";"FLÁVIO DERZI";"PP";"";"aabbbe31e73e0107f195609046479b96";"";"";""
"NEDSON MICHELETI";"NEDSON MICHELETI";"PT";"";"77cf236f93617207b64aecb12f3a7a37";"";"";""
"LUIS BARBOSA";"LUIS BARBOSA";"PTB";"";"f4d07cccbf3fa47f6d3f15f61b03aced";"";"";""
"SILVERNANI SANTOS";"SILVERNANI SANTOS";"PP";"";"46ad75c69e4e8aa3ce17454c887e5dbc";"";"";""
"LEZIO SATHLER";"LEZIO SATHLER";"PSDB";"";"44b30de7ce50cf536211b646d13a6035";"";"";""
"MARIO CHERMONT";"MARIO CHERMONT";"PP";"";"67e3169f4ab8c14cd3aa1b9b33b56e6f";"";"";""
"LUIZ DURÃO";"LUIZ DURÃO";"PDT";"";"c3abcec7ee342a609422efd8000a3c60";"";"";""
"ORCINO GONÇALVES ";"ORCINO GONÇALVES ";"PMDB";"";"3fe395ad8aa1da60189b31ab500e5b1e";"";"";""
"NELSON MEURER";"NELSON MEURER";"PP";"PR";"5830544";"2011.0";"54.0";""
"JOSÉ REZENDE";"JOSÉ REZENDE";"PTB";"";"261a92db0f872a7caa8e5398b235894b";"";"";""
"ABELARDO LUPION";"ABELARDO LUPION";"DEM";"PR";"73764";"2011.0";"54.0";""
"FRANCISCO DIÓGENES";"FRANCISCO DIÓGENES";"DEM";"";"58712c2b35d780014d02060d71dd4fb1";"";"";""
"SÍLVIO ABREU ";"SÍLVIO ABREU ";"PDT";"";"b7c7f644cb1cb7290f69cba12ea1fc72";"";"";""
"ALEXANDRE CERANTO";"ALEXANDRE CERANTO";"DEM";"";"bc77821eece333f9136f6a099f13e36f";"";"";""
"BENEDITO DE LIRA";"BENEDITO DE LIRA";"PP";"AL";"74517";"2007.0";"53.0";""
"MILTON BARBOSA";"MILTON BARBOSA";"PSC";"BA";"74337";"2007.0";"53.0";""
"TALVANE ALBUQUERQUE";"TALVANE ALBUQUERQUE";"PP";"";"a98357eb9d5a60d8279af195f0112be4";"";"";""
"IVO MAINARDI";"IVO MAINARDI";"PMDB";"";"f12d342de020b97c2214079a4863bd7b";"";"";""
"NILMÁRIO MIRANDA";"NILMÁRIO MIRANDA";"PT";"MG";"74751";"2011.0";"54.0";""
"AUGUSTINHO FREITAS";"AUGUSTINHO FREITAS";"PP";"";"0750f99dd31b2394a9771bfb0bcc9a6b";"";"";""
"CÉLIA MENDES";"CÉLIA MENDES";"PPR";"";"ac3add11a21a3a69c7a3488ebd921eef";"";"";""
"SERGIO NAYA";"SERGIO NAYA";"PP";"";"9eed73f5c793880bb34b9c6d2c254a28";"";"";""
"SERAFIM VENZON";"SERAFIM VENZON";"PDT";"";"ddd7fb3e71f13564e48fdfc6439fa3b1";"";"";""
"AYRTON XEREZ";"AYRTON XEREZ";"PFL";"RJ";"74024";"2007.0";"53.0";""
"JOÃO ALMEIDA";"JOÃO ALMEIDA";"PSDB";"BA";"74549";"2007.0";"53.0";""
"OSVALDO REIS";"OSVALDO REIS";"PMDB";"TO";"74191";"2011.0";"54.0";""
"FERNANDO ZUPPO";"FERNANDO ZUPPO";"PDT";"";"183ff8112d86c60721160e94c880c78a";"";"";""
"ANTÔNIO GERALDO";"ANTÔNIO GERALDO";"DEM";"";"151d44f3ca94038f6a4f032dacf9e72a";"";"";""
"SÉRGIO NAYA";"SÉRGIO NAYA";"PP";"";"3dac7ba99e1f611b38ee9785e958bf9f";"";"";""
"DARCI COELHO";"DARCI COELHO";"DEM";"";"23273e9c6eea3619dbaa76fd6c977087";"";"";""
"CARLOS ALBERTO";"CARLOS ALBERTO";"PFL";"MG";"160318";"2007.0";"53.0";""
"CIPRIANO CORREIA";"CIPRIANO CORREIA";"PSDB";"";"6ea979779d1f373bbc81652e71ae9638";"";"";""
"MAURO FECURY";"MAURO FECURY";"DEM";"";"080e22d340df6cc6efe353f6941d8bcd";"";"";""
"FRANCISCO HORTA";"FRANCISCO HORTA";"PL";"";"b39a2d0626f3b529869b2b0169c5797c";"";"";""
"JOÃO NATAL";"JOÃO NATAL";"PMDB";"";"92021a4001d39fb563b8e471f3c3a898";"";"";""
"ELISIO CURVO";"ELISIO CURVO";"PTB";"";"09fb11e3b0b4aeea4dba6e76ae4376bf";"";"";""
"MOACIR MICHELETTO";"MOACIR MICHELETTO";"PMDB";"PR";"74238";"2007.0";"53.0";""
"LEUR LOMANTO";"LEUR LOMANTO";"DEM";"";"9c7da2efe78bf3ad42feac2812a4384c";"";"";""
"FIRMO DE CASTRO";"FIRMO DE CASTRO";"PSDB";"";"3bce856e314b0d43b47eb36f4d22b68d";"";"";""
"MURILO REZENDE";"MURILO REZENDE";"PMDB";"";"7175c4b09060a495ced2e54dd4c17b6c";"";"";""
"CESAR BANDEIRA";"CESAR BANDEIRA";"DEM";"";"3acaa22f5378ed9ffbe2f03863437230";"";"";""
"PEDRO IRUJO ";"PEDRO IRUJO ";"PMDB";"";"dfca5bfd219da633d9512ff609e83fda";"";"";""
"JESUS TAJRA";"JESUS TAJRA";"DEM";"";"083cfda7ceb7b9abbc43ca9153276c18";"";"";""
"JOÃO IENSEN";"JOÃO IENSEN";"PTB";"";"2efc9b3e812b38fe2aa9f690adf19495";"";"";""
"JAZER MENEZES";"JAZER MENEZES";"PSB";"";"28fbfdb75af1b2c43ebd6ab7354bb9a3";"";"";""
"JAIR SIQUEIRA";"JAIR SIQUEIRA";"DEM";"";"4bc0c0d0d83e798ee43b964da001c11d";"";"";""
"PAULO BERNARDO";"PAULO BERNARDO";"PT";"";"2a4ffc5d6ca3df7b048b616fa1159617";"";"";""
"ZULAIÊ COBRA";"ZULAIÊ COBRA";"PSDB";"";"e1db439cc7763968ee7d1eadd5ae3e69";"";"";""
"EDUARDO MASCARENHAS";"EDUARDO MASCARENHAS";"PSDB";"";"92f7af6a59c70a0a0374d07499381c7c";"";"";""
"LUIZ BUAIZ";"LUIZ BUAIZ";"PL";"";"43afa8be1d56df12e77f985d0a9f32bb";"";"";""
"FERNANDO TORRES";"FERNANDO TORRES";"PSD";"BA";"5830806";"2011.0";"54.0";""
"ELISEU RESENDE";"ELISEU RESENDE";"DEM";"";"87af8632c836efe5ad2cac36cd0d4184";"";"";""
"JOSÉ ABRÃO";"JOSÉ ABRÃO";"PSDB";"";"6e24219eac75af2464a1855a6fcc8f96";"";"";""
"PIMENTEL GOMES";"PIMENTEL GOMES";"PSDB";"";"23e93570a06f4015f415639bf8c64bb6";"";"";""
"SERGIO SPADA";"SERGIO SPADA";"PP";"";"eecee1daa5e47b81566563cdd17846e9";"";"";""
"MAURÍCIO REQUIÃO";"MAURÍCIO REQUIÃO";"PMDB";"";"40e8f91db5a93568cce1216ce5dce030";"";"";""
"MARQUINHO CHEDID ";"MARQUINHO CHEDID ";"PSD";"";"8671472591732b4a3e4ebfb6789aa40a";"";"";""
"JOSE FORTUNATI";"JOSE FORTUNATI";"PT";"";"95e30c8e84aac661f8d300a89fd7cbdf";"";"";""
"MATHEUS SCHMIDT";"MATHEUS SCHMIDT";"PDT";"";"45cc855ebbb77e0b94defa8b1ae89a8d";"";"";""
"TILDEN SANTIAGO";"TILDEN SANTIAGO";"PT";"";"9c947b689488b757c2eb56933888f506";"";"";""
"MOISES LIPNIK";"MOISES LIPNIK";"PTB";"";"a98ae76f6f1a811c779dccd4769bb367";"";"";""
"JOSÉ MOURA";"JOSÉ MOURA";"PSC";"";"ef54281538a3870a97c0256627ef4b0f";"";"";""
"DANIEL SILVA";"DANIEL SILVA";"DEM";"";"9e678ac11a49f8c3facf0b6a43dfed7e";"";"";""
"MARCELINO ROMANO MACHADO";"MARCELINO ROMANO MACHADO";"PPR";"";"4be2f6e198ec03bf49d4ff3ecfb5cc06";"";"";""
"PRISCO VIANA";"PRISCO VIANA";"PPR";"";"e07048798380d1d661c9e4a99867425a";"";"";""
"SEBASTIÃO MADEIRA";"SEBASTIÃO MADEIRA";"PSDB";"MA";"74211";"2007.0";"53.0";""
"NILSON GIBSON";"NILSON GIBSON";"PMN";"";"b9dffdad4e5341d0b7e4113ab5a1a8a1";"";"";""
"FRANCISCO EVANGELISTA";"FRANCISCO EVANGELISTA";"PPR";"";"2a7694dcc64337b229865a87c469e83a";"";"";""
"ANTÔNIO DOS SANTOS";"ANTÔNIO DOS SANTOS";"DEM";"";"0e7a9541d1951e66430a129878dba1b3";"";"";""
"CIDINHA CAMPOS";"CIDINHA CAMPOS";"PDT";"";"de4fe19a337f4d7a4b00c4f2e734c5ed";"";"";""
"CARLOS APOLINÁRIO";"CARLOS APOLINÁRIO";"PMDB";"";"b496fd26a6ce35103c40caf4a275036d";"";"";""
"JOSÉ LINHARES ";"JOSÉ LINHARES ";"PP";"";"d1855218faebc0157e11e17fbb53e398";"";"";""
"LEÔNIDAS CRISTINO";"LEÔNIDAS CRISTINO";"PROS";"CE";"5830786";"2011.0";"54.0";""
"CARLOS CAMURCA";"CARLOS CAMURCA";"PP";"";"826d52bd7059dba8ca8e7daec1abf47f";"";"";""
"JOSÉ CARLOS SABOIA";"JOSÉ CARLOS SABOIA";"PSB";"";"643ebc76431b29437c7079e934ce5eaf";"";"";""
"ANA JÚLIA";"ANA JÚLIA";"PT";"";"f22a3b13dffc52d37b77240535843d69";"";"";""
"ALOIZIO MERCADANTE";"ALOIZIO MERCADANTE";"PT";"";"78beeef520f0385ee6ddf13eb6afcd8c";"";"";""
"AROLDO GÓES";"AROLDO GÓES";"PDT";"";"9d4c776db3f7c7ebee126543b8d2847a";"";"";""
"ANTÔNIO UENO";"ANTÔNIO UENO";"DEM";"";"30c2bfe3f34f60bbc7562d4f9cb921a7";"";"";""
"CARLOS VIRGÍLIO";"CARLOS VIRGÍLIO";"PPR";"";"110708721cf114640bc0bc99dab266da";"";"";""
"ZAIRE REZENDE";"ZAIRE REZENDE";"PMDB";"";"7ff01ad4e3441870091fd17862b0ded0";"";"";""
"PADRE ROQUE";"PADRE ROQUE";"PT";"";"c0e9615a1e5f64389cc717cb47952597";"";"";""
"ALOYSIO NUNES FERREIRA";"ALOYSIO NUNES FERREIRA";"PMDB";"";"6d9a736c8a3a44531280820a74870fcf";"";"";""
"LAURA CARNEIRO";"LAURA CARNEIRO";"PP";"";"fc9a47c2205ee2201d8cf4b9dbf95e55";"";"";""
"MENDES RIBEIRO";"MENDES RIBEIRO";"PMDB";"";"17baf9700640c054a8662f3fa1043a37";"";"";""
"DÉRCIO KNOP";"DÉRCIO KNOP";"PDT";"";"4afee9d48021b7ed47d21219462754c1";"";"";""
"RENATO JOHNSSON";"RENATO JOHNSSON";"PP";"";"28bac75cb2f9f99751a0708f3c24972a";"";"";""
"AROLDE DE OLIVEIRA ";"AROLDE DE OLIVEIRA ";"DEM";"";"3e9ab371870f44ecbbeeb36068221e65";"";"";""
"PEDRO VALADARES";"PEDRO VALADARES";"PFL";"SE";"74102";"2007.0";"53.0";""
"HEITOR FRANCO";"HEITOR FRANCO";"PPR";"";"a04365d3efcd994c6bc40a3734cce50f";"";"";""
"AGOSTINHO VALENTE";"AGOSTINHO VALENTE";"PT";"";"501e74a85949822406d3cca299ab1ec6";"";"";""
"CIRO NOGUEIRA";"CIRO NOGUEIRA";"PP";"PI";"74313";"2007.0";"53.0";""
"DILSO SPERAFICO";"DILSO SPERAFICO";"PMDB";"";"62d32c9a7e2f8cd316804b2842a7150b";"";"";""
"ÂNGELA AMIN";"ÂNGELA AMIN";"PPR";"";"9c3b0dca291731e0b8ccd64d587363d5";"";"";""
"PAULO LIMA";"PAULO LIMA";"PMDB";"SP";"73555";"2007.0";"53.0";""
"HOMERO OGUIDÓ";"HOMERO OGUIDÓ";"PMDB";"";"11920c4cbcb8177d1708966b01ed32eb";"";"";""
"SILVIO TORRES";"SILVIO TORRES";"PSDB";"SP";"5830704";"2011.0";"54.0";""
"OSÓRIO ADRIANO";"OSÓRIO ADRIANO";"PFL";"DF";"73660";"2007.0";"53.0";""
"NELSON OTOCH";"NELSON OTOCH";"PSDB";"";"332b0b45101a3929246ee4baa53a07f4";"";"";""
"JOÃO DE DEUS ANTUNES";"JOÃO DE DEUS ANTUNES";"PPR";"";"9a034174bdb4a17b858ee18d112be1bc";"";"";""
"BENEDITO GUIMARÃES ";"BENEDITO GUIMARÃES ";"PPR";"";"ad994caba66b6093b683d59ecf0a1c95";"";"";""
"LIMA NETTO";"LIMA NETTO";"DEM";"";"4821787b7ae6aa57a5da7cef523b077f";"";"";""
