"POLITICO";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"JOSÉ ALDEMIR";"JOSÉ ALDEMIR";"PMDB";"";"51f126b59c64886482eaf2d477b07966";"";"";""
"JOÃO ALBERTO";"JOÃO ALBERTO";"PMDB";"";"97cf09add0221a98f6d58fcd64832bbd";"";"";""
"PAULO DELGADO";"PAULO DELGADO";"PT";"MG";"74754";"2007.0";"53.0";""
"ADYLSON MOTTA";"ADYLSON MOTTA";"PPB";"";"1eb6ea8622239390b3ac0a686ab0fc9a";"";"";""
"ROBÉRIO ARAÚJO";"ROBÉRIO ARAÚJO";"PPB";"";"10f7c2fa4fbbde81703ef9222c5c53d9";"";"";""
"ANTÔNIO BRASIL";"ANTÔNIO BRASIL";"PMDB";"";"3203059d1f084fcbca06c920fa804490";"";"";""
"WALDEMIR MOKA";"WALDEMIR MOKA";"PMDB";"MS";"73456";"2007.0";"53.0";""
"JOÃO COSER";"JOÃO COSER";"PT";"";"81855e20ef3f883b7c8d19254e92e588";"";"";""
"JOÃO CASTELO";"JOÃO CASTELO";"PSDB";"MA";"5830718";"2011.0";"54.0";""
"BADU PICANÇO";"BADU PICANÇO";"PSDB";"";"728116cc281d5d014c6e1d07bc3bf9c2";"";"";""
"MILTON MONTI";"MILTON MONTI";"PR";"SP";"5830520";"2011.0";"54.0";""
"HENRIQUE FONTANA";"HENRIQUE FONTANA";"PT";"RS";"5830527";"2011.0";"54.0";""
"NOEL DE OLIVEIRA";"NOEL DE OLIVEIRA";"PMDB";"";"d55eef970173a13abf192aa9ca5c73d4";"";"";""
"WILSON CIGNACHI";"WILSON CIGNACHI";"PMDB";"";"74be7588c06df96f5ccb38a0ddd79968";"";"";""
"ANTONIO FALEIROS";"ANTONIO FALEIROS";"PSDB";"";"5d55c01320be2a72ae3d7d2b06dbf94a";"";"";""
"EUNÍCIO OLIVEIRA";"EUNÍCIO OLIVEIRA";"PMDB";"CE";"74454";"2007.0";"53.0";""
"FERNANDO LOPES";"FERNANDO LOPES";"PMDB";"RJ";"74843";"2011.0";"54.0";""
"JOÃO LEÃO";"JOÃO LEÃO";"PP";"BA";"74550";"2011.0";"54.0";""
"JAIME MARTINS";"JAIME MARTINS";"PSD";"MG";"5830468";"2011.0";"54.0";""
"CEZAR SCHIRMER";"CEZAR SCHIRMER";"PMDB";"RS";"73480";"2007.0";"53.0";""
"FERNANDO FERRO";"FERNANDO FERRO";"PT";"PE";"74417";"2007.0";"53.0";""
"SILAS BRASILEIRO";"SILAS BRASILEIRO";"PMDB";"MG";"5830809";"2011.0";"54.0";""
"OSCAR GOLDONI";"OSCAR GOLDONI";"PMDB";"";"5764275534b3f3c5774b18e1b18fbb00";"";"";""
"GONZAGA PATRIOTA";"GONZAGA PATRIOTA";"PSB";"PE";"5830575";"2011.0";"54.0";""
"PEDRO CANEDO";"PEDRO CANEDO";"PSDB";"";"af5ac01957a692c74aca294c331d3586";"";"";""
"JAIRO CARNEIRO";"JAIRO CARNEIRO";"PFL";"BA";"74547";"2007.0";"53.0";""
"LUIZ BUAIZ";"LUIZ BUAIZ";"PL";"";"43afa8be1d56df12e77f985d0a9f32bb";"";"";""
"NILSON PINTO";"NILSON PINTO";"PSDB";"PA";"5830421";"2011.0";"54.0";""
"DILSO SPERAFICO";"DILSO SPERAFICO";"PSDB";"";"62d32c9a7e2f8cd316804b2842a7150b";"";"";""
"DR. HELENO";"DR. HELENO";"PSDB";"";"1f7f50ecdf6b7ea08556b7ae707aedad";"";"";""
"ALOYSIO NUNES FERREIRA";"ALOYSIO NUNES FERREIRA";"PSDB";"";"6d9a736c8a3a44531280820a74870fcf";"";"";""
"LINO ROSSI";"LINO ROSSI";"PSDB";"";"31c404a31e8ee76186848cca5d51501d";"";"";""
"ROBERTO JEFFERSON";"ROBERTO JEFFERSON";"PTB";"";"83ba8cc27d5262408ed6aeacb7e2e76c";"";"";""
"DUILIO PISANESCHI";"DUILIO PISANESCHI";"PTB";"";"4489f2ac91a1453ba30b8434e6ba856c";"";"";""
"ADHEMAR DE BARROS FILHO";"ADHEMAR DE BARROS FILHO";"PPB";"";"b17184ce4daf92d2d0cd48aa1397d583";"";"";""
"ROBERTO ROCHA";"ROBERTO ROCHA";"PSDB";"MA";"74209";"2007.0";"53.0";""
"NELSON MARQUEZELLI";"NELSON MARQUEZELLI";"PTB";"SP";"5830353";"2011.0";"54.0";""
"SILVERNANI SANTOS";"SILVERNANI SANTOS";"DEM";"";"46ad75c69e4e8aa3ce17454c887e5dbc";"";"";""
"HÉLIO BICUDO";"HÉLIO BICUDO";"PT";"";"031fbc6afb7eeb86fc8e34ad3da2c3ba";"";"";""
"JUQUINHA";"JUQUINHA";"PSDB";"";"6bcdbf25e44192b34457afdc09816a43";"";"";""
"DOMICIANO CABRAL";"DOMICIANO CABRAL";"PMDB";"";"7ab66952e2df926ec2a0970ab64f481b";"";"";""
"JOÃO CALDAS";"JOÃO CALDAS";"PSDB";"AL";"74559";"2011.0";"54.0";""
"PAULO MAGALHÃES";"PAULO MAGALHÃES";"PSD";"BA";"5830592";"2011.0";"54.0";""
"MOREIRA FERREIRA";"MOREIRA FERREIRA";"DEM";"";"36ccd08dbd362ec31e73c5e5a4a88494";"";"";""
"URSICINO QUEIROZ";"URSICINO QUEIROZ";"DEM";"";"844fde6c8ef1029d71d6ab5c03aa1c50";"";"";""
"ANTONIO FERREIRA";"ANTONIO FERREIRA";"PMDB";"";"5c6e77e492faf9140d48a10aec86dce5";"";"";""
"MAURO FECURY";"MAURO FECURY";"DEM";"";"080e22d340df6cc6efe353f6941d8bcd";"";"";""
"MARILU GUIMARÃES";"MARILU GUIMARÃES";"DEM";"";"68271de3758223c4516d13c529e53dc6";"";"";""
"LIDIA QUINAN";"LIDIA QUINAN";"PSDB";"";"fb4b4ad5233758ea0ff7a18b0ee207ca";"";"";""
"JÚLIO CESAR";"JÚLIO CESAR";"PSD";"PI";"5830694";"2011.0";"54.0";""
"ENIVALDO RIBEIRO";"ENIVALDO RIBEIRO";"PPB";"";"13f608c48af9d3dce6ce0a1b27a2f32c";"";"";""
"PAULO BRAGA";"PAULO BRAGA";"DEM";"";"71469cebfec4a7ec359c2deb4ba2d444";"";"";""
"GONZAGA MOTA";"GONZAGA MOTA";"PMDB";"";"edc4360d05e6b07bd55b72b0d6e4ff1c";"";"";""
"MOISÉS BENNESBY";"MOISÉS BENNESBY";"PSDB";"";"577560b7adcd5e775f51f0d53dd3c3ed";"";"";""
"ÁTILA LIRA";"ÁTILA LIRA";"PSB";"PI";"5830530";"2011.0";"54.0";""
"VITTORIO MEDIOLI";"VITTORIO MEDIOLI";"PSDB";"";"1f60c605f50e2c457b32692cf37a9d7d";"";"";""
"LUIZ DURÃO";"LUIZ DURÃO";"DEM";"";"c3abcec7ee342a609422efd8000a3c60";"";"";""
"SANDRA STARLING";"SANDRA STARLING";"PT";"";"eb251b49163cc98d80dc53b296d1a754";"";"";""
"RICARDO FIUZA";"RICARDO FIUZA";"DEM";"";"e46fb5665eae76c180f05a0925ac0f84";"";"";""
"RICARDO BARROS";"RICARDO BARROS";"PP";"PR";"5830357";"2011.0";"54.0";""
"JOANA DARC";"JOANA DARC";"PT";"";"628697d8ef1b2bad6335097e7d6f61c6";"";"";""
"FERNANDO ZUPPO";"FERNANDO ZUPPO";"PDT";"";"183ff8112d86c60721160e94c880c78a";"";"";""
"CARLOS ALBERTO ROSADO";"CARLOS ALBERTO ROSADO";"DEM";"";"4762b69e7e922de516ca7a5d6ceb2b48";"";"";""
"AYRTON XERÊZ";"AYRTON XERÊZ";"PSDB";"";"efd4b074936688efb3f8a840dd75c428";"";"";""
"PAULO BORNHAUSEN";"PAULO BORNHAUSEN";"DEM";"SC";"73883";"2011.0";"54.0";""
"RUBENS FURLAN";"RUBENS FURLAN";"PPS";"";"011a56d052d8e45b1f357144f9471e87";"";"";""
"FERNANDO LYRA";"FERNANDO LYRA";"PSB";"";"539bad0b22146cbfa49e534e05aff1c2";"";"";""
"JOÃO MELLÃO NETO";"JOÃO MELLÃO NETO";"DEM";"";"bf11ae4d15a3df4101fb35dc29068429";"";"";""
"CARLOS MELLES";"CARLOS MELLES";"DEM";"MG";"5830719";"2011.0";"54.0";""
"EDUARDO PAES";"EDUARDO PAES";"DEM";"";"073fc78d877ce4a8c2d58c419117e3c9";"";"";""
"EMÍLIO ASSMAR";"EMÍLIO ASSMAR";"PPB";"";"47542164b9bb7e6ca577211d5f9138af";"";"";""
"ANTONIO BALHMANN";"ANTONIO BALHMANN";"PROS";"CE";"5830352";"2011.0";"54.0";""
"CIDINHA CAMPOS";"CIDINHA CAMPOS";"PDT";"";"de4fe19a337f4d7a4b00c4f2e734c5ed";"";"";""
"VILMAR ROCHA";"VILMAR ROCHA";"DEM";"GO";"73677";"2011.0";"54.0";""
"ALBERTO SILVA";"ALBERTO SILVA";"PMDB";"PI";"74310";"2007.0";"53.0";""
"SAULO QUEIROZ";"SAULO QUEIROZ";"DEM";"";"86a444bbb37406ff7d6d3c75c1c9ca39";"";"";""
"GERVÁSIO SILVA";"GERVÁSIO SILVA";"PFL";"SC";"73472";"2007.0";"53.0";""
"JÚLIO DELGADO";"JÚLIO DELGADO";"PSB";"MG";"5830574";"2011.0";"54.0";""
"ODÍLIO BALBINOTTI";"ODÍLIO BALBINOTTI";"PMDB";"PR";"73782";"2011.0";"54.0";""
"ARI MAGALHÃES";"ARI MAGALHÃES";"PPB";"";"641c5dbab56dcf93cccd5a14e904f8e5";"";"";""
"MARCELO DÉDA";"MARCELO DÉDA";"PT";"";"e2103cf9320c86f6d6c79f33129a36f7";"";"";""
"EFRAIM MORAIS";"EFRAIM MORAIS";"DEM";"";"be5f998a86ed82b7f0887de25889c357";"";"";""
"GILNEY VIANA";"GILNEY VIANA";"PT";"";"f320d2a24c755384f996b58df1b6dcbc";"";"";""
"EDINHO ARAÚJO";"EDINHO ARAÚJO";"PMDB";"SP";"73447";"2011.0";"54.0";""
"LAIRE ROSADO";"LAIRE ROSADO";"PMDB";"";"8f1a6d25c06466a3f8f19f24fdcef768";"";"";""
"LUIZ ALBERTO";"LUIZ ALBERTO";"PT";"BA";"74133";"2011.0";"54.0";""
"HÉLIO ROSAS";"HÉLIO ROSAS";"PMDB";"";"1072c9a54db2f031d1f2195a59fdeb4c";"";"";""
"RAQUEL CAPIBERIBE";"RAQUEL CAPIBERIBE";"PSB";"";"433e8fa5780e578407c62f19d34d0897";"";"";""
"JARBAS LIMA";"JARBAS LIMA";"PPB";"";"796033d68233e654c19344b88adae9a9";"";"";""
"JOÃO BROCHADO";"JOÃO BROCHADO";"PPB";"";"fe6d532bc4c4bf66a1332d0f9fffdf6c";"";"";""
"NEY LOPES";"NEY LOPES";"DEM";"";"65179dd00a50269e0fbe4cf47d95ae01";"";"";""
"MARCIA CIBILIS VIANA";"MARCIA CIBILIS VIANA";"PDT";"";"8014bbd6491556221598b432ffb9ff33";"";"";""
"DARCÍSIO PERONDI";"DARCÍSIO PERONDI";"PMDB";"RS";"5830385";"2011.0";"54.0";""
"PAES LANDIM";"PAES LANDIM";"PTB";"PI";"5830740";"2011.0";"54.0";""
"ADAUTO PEREIRA";"ADAUTO PEREIRA";"DEM";"";"3384ee5268eaaf89d94a7bb5a40c6348";"";"";""
"RITA CAMATA";"RITA CAMATA";"PMDB";"ES";"74777";"2007.0";"53.0";""
"JORGE WILSON";"JORGE WILSON";"PMDB";"";"102d819bff44d52df8fe1d121e0238e9";"";"";""
"PAULO PAIM";"PAULO PAIM";"PT";"";"e5b12122cdc11cc91e7b60a7dfb24598";"";"";""
"WALDIR SCHMIDT";"WALDIR SCHMIDT";"PMDB";"";"9220c2ce7f6dfec7dd5cc2dafc06ef4d";"";"";""
"PEDRINHO ABRÃO";"PEDRINHO ABRÃO";"PTB";"";"681746880109ea16dcd2adc062976da1";"";"";""
"HERÁCLITO FORTES";"HERÁCLITO FORTES";"PSB";"PI";"5830716";"2011.0";"54.0";""
"JOÃO CARLOS BACELAR";"JOÃO CARLOS BACELAR";"PR";"BA";"5830780";"2011.0";"54.0";""
"JOSÉ PRIANTE";"JOSÉ PRIANTE";"PMDB";"PA";"5830495";"2011.0";"54.0";""
"ADELSON RIBEIRO";"ADELSON RIBEIRO";"PSDB";"";"3a84c9e1316ca980021323201aadd999";"";"";""
"PRISCO VIANA";"PRISCO VIANA";"PPB";"";"e07048798380d1d661c9e4a99867425a";"";"";""
"ALBERTO FRAGA";"ALBERTO FRAGA";"DEM";"DF";"5830472";"2011.0";"54.0";""
"ARNALDO MADEIRA";"ARNALDO MADEIRA";"PSDB";"SP";"73993";"2007.0";"53.0";""
"MÁRCIA MARINHO";"MÁRCIA MARINHO";"PSDB";"";"ab91504363bbab7ce69c58280c1dda99";"";"";""
"ARLINDO CHINAGLIA";"ARLINDO CHINAGLIA";"PT";"SP";"5830761";"2011.0";"54.0";""
"SYNVAL GUAZZELLI";"SYNVAL GUAZZELLI";"PMDB";"";"170fc3aa5526f01f084aa01d00b997fc";"";"";""
"ISRAEL PINHEIRO";"ISRAEL PINHEIRO";"PTB";"";"5cef6d23a6f3983678716a2506b1470b";"";"";""
"HILÁRIO COIMBRA";"HILÁRIO COIMBRA";"PSDB";"";"1e8c96a5f5b9ca7a51c3b88c4a3f437a";"";"";""
"SILAS CÂMARA";"SILAS CÂMARA";"PSD";"AM";"5830401";"2011.0";"54.0";""
"BISPO RODRIGUES";"BISPO RODRIGUES";"PL";"";"ff0bb0946462d40fd3949dc8af13bbeb";"";"";""
"ODACIR KLEIN";"ODACIR KLEIN";"PMDB";"";"b9097081349b10e0b76864fee58da65e";"";"";""
"DJALMA PAES";"DJALMA PAES";"PSB";"";"e6ffceb76b6b0459820a504d8dcb9fa0";"";"";""
"FAUSTO MARTELLO";"FAUSTO MARTELLO";"PPB";"";"012bb9641880b78fe24379ad3717f94b";"";"";""
"VANIO DOS SANTOS";"VANIO DOS SANTOS";"PT";"";"af162a357bb51ec78f3574330d452aea";"";"";""
"ALEXANDRE CARDOSO";"ALEXANDRE CARDOSO";"PSB";"RJ";"74829";"2011.0";"54.0";""
"RUBEM MEDINA";"RUBEM MEDINA";"DEM";"";"1ffe5c96043631993424b8e886f039dd";"";"";""
"NAIR XAVIER LOBO";"NAIR XAVIER LOBO";"PMDB";"";"e413a4506b277109800d4b7c15960c54";"";"";""
"DOLORES NUNES";"DOLORES NUNES";"DEM";"";"d60ead4459d68940f2a4e92a29ed749e";"";"";""
"ALVARO VALLE";"ALVARO VALLE";"PL";"";"55a1280dc08d055a4afadf39dcbd2a10";"";"";""
"JOSÉ MENDONÇA BEZERRA";"JOSÉ MENDONÇA BEZERRA";"PFL";"PE";"74425";"2007.0";"53.0";""
"RONALDO SANTOS";"RONALDO SANTOS";"PSDB";"";"844e837d55a49769060785c09cfe7b70";"";"";""
"LUIZ ANTONIO FLEURY";"LUIZ ANTONIO FLEURY";"PTB";"";"099eb925a9962c53962409ce2c92b1de";"";"";""
"INÁCIO ARRUDA";"INÁCIO ARRUDA";"PCdoB";"";"21b2aedfd1f99f3ccd6f4f9fd7450f9d";"";"";""
"JORGE PINHEIRO";"JORGE PINHEIRO";"PRB";"GO";"73569";"2011.0";"54.0";""
"ALMERINDA DE CARVALHO";"ALMERINDA DE CARVALHO";"DEM";"";"30176c938ddb83c5448d9548a0761945";"";"";""
"MARIA ELVIRA";"MARIA ELVIRA";"PMDB";"";"e59b34e53d6850fe862bfa4281d0b09b";"";"";""
"PAULO RITZEL";"PAULO RITZEL";"PMDB";"";"5160949baa4b87168efc27705fca5252";"";"";""
"INALDO LEITÃO";"INALDO LEITÃO";"PMDB";"";"1633527a32213727b7386e61bf115f66";"";"";""
"SANDRO MABEL";"SANDRO MABEL";"PL";"GO";"73676";"2007.0";"53.0";""
"BISPO WANDERVAL";"BISPO WANDERVAL";"PL";"";"c6ae8a006cbed776f2184f66aed97c6a";"";"";""
"GERALDO PASTANA";"GERALDO PASTANA";"PT";"";"0959ae2e12ef9d06a2e46c496f34aa51";"";"";""
"OSVALDO BIOLCHI";"OSVALDO BIOLCHI";"PMDB";"RS";"73909";"2007.0";"53.0";""
"SARAIVA FELIPE";"SARAIVA FELIPE";"PMDB";"MG";"5830577";"2011.0";"54.0";""
"GEOVAN FREITAS";"GEOVAN FREITAS";"PMDB";"";"64f0aca57b358a0de0fd638bf79c0f72";"";"";""
"JAIR SOARES";"JAIR SOARES";"PPB";"";"7593a2b341989ab950e050e8a8fd0c94";"";"";""
"ANTONIO KANDIR";"ANTONIO KANDIR";"PSDB";"";"e9e3e8efa17310cf51176ddc61633e4d";"";"";""
"MARIA VALADÃO";"MARIA VALADÃO";"PTB";"";"f65133bdfe9d162fb1d8fa3c5e3d3a89";"";"";""
"JUTAHY JUNIOR";"JUTAHY JUNIOR";"PSDB";"BA";"5830416";"2011.0";"54.0";""
"RAIMUNDO SANTOS";"RAIMUNDO SANTOS";"DEM";"";"339fbeb6eb8f1edfc6f9e1bf33620acb";"";"";""
"MOACYR ANDRADE";"MOACYR ANDRADE";"PPB";"";"60e596d8697a0d771d4c06a53d6bedb6";"";"";""
"SÉRGIO NOVAIS";"SÉRGIO NOVAIS";"PSB";"";"3aacab8e411ac627ca23685bac343c5f";"";"";""
"OSMÂNIO PEREIRA";"OSMÂNIO PEREIRA";"PMDB";"";"bae993013f9722a796b27c05126c8715";"";"";""
"EUJÁCIO SIMÕES";"EUJÁCIO SIMÕES";"PL";"";"7d1814865563195090261ef1c963bd76";"";"";""
"PAULO MARINHO";"PAULO MARINHO";"DEM";"";"c26af0e869239ed7482ea630e1a088ae";"";"";""
"HILDEBRANDO PASCOAL";"HILDEBRANDO PASCOAL";"DEM";"";"5457308efe9538e713a06817c3542933";"";"";""
"ANGELA GUADAGNIN";"ANGELA GUADAGNIN";"PT";"";"5f3a52c84538174f27f330bfaf82ec39";"";"";""
"LUIZ SALOMÃO";"LUIZ SALOMÃO";"PDT";"";"3b0486dd859b679c60f81df5c89823cd";"";"";""
"ELISEU RESENDE";"ELISEU RESENDE";"DEM";"";"87af8632c836efe5ad2cac36cd0d4184";"";"";""
